2024-10-28 22:04:30,469 - WARNING - Match data for uniqueMatchId 80350701-80445 not found. Skipping period data row.
2024-10-28 22:13:37,510 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:37,511 - ERROR - Error inserting score flow data for match 91351803: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:37,652 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:37,654 - ERROR - Error inserting match data for match 91351804: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:37,920 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:37,921 - ERROR - Error inserting period data for match 91351804: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:37,943 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:37,944 - ERROR - Error inserting score flow data for match 91351804: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:40,192 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:40,194 - ERROR - Error inserting match data for match 91351902: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:40,277 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:40,279 - ERROR - Error inserting period data for match 91351902: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:40,282 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:40,283 - ERROR - Error inserting score flow data for match 91351902: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:41,123 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:41,124 - ERROR - Error inserting match data for match 91351904: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:41,341 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:41,343 - ERROR - Error inserting period data for match 91351904: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:41,346 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:41,347 - ERROR - Error inserting score flow data for match 91351904: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:42,099 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:42,100 - ERROR - Error inserting match data for match 91351906: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:42,176 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:42,177 - ERROR - Error inserting period data for match 91351906: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:42,189 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:42,190 - ERROR - Error inserting score flow data for match 91351906: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:44,375 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:44,377 - ERROR - Error inserting match data for match 91352002: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:44,626 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:44,627 - ERROR - Error inserting period data for match 91352002: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:44,630 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:44,631 - ERROR - Error inserting score flow data for match 91352002: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:45,330 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:45,331 - ERROR - Error inserting match data for match 91352004: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:45,411 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:45,413 - ERROR - Error inserting period data for match 91352004: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:45,425 - ERROR - Error inserting into nrl_mens_score_flow: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:45,427 - ERROR - Error inserting score flow data for match 91352004: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_score_flow`, CONSTRAINT `nrl_mens_score_flow_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:49,415 - ERROR - Error inserting into nrl_mens_match: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:49,417 - ERROR - Error inserting match data for match 91352104: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_match`, CONSTRAINT `nrl_mens_match_ibfk_2` FOREIGN KEY (`uniquePlayerId`) REFERENCES `player_info` (`uniquePlayerId`))
2024-10-28 22:13:49,665 - ERROR - Error inserting into nrl_mens_period: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
2024-10-28 22:13:49,666 - ERROR - Error inserting period data for match 91352104: Cannot add or update a child row: a foreign key constraint fails (`powerdata`.`nrl_mens_period`, CONSTRAINT `nrl_mens_period_ibfk_1` FOREIGN KEY (`uniqueMatchId`) REFERENCES `nrl_mens_match` (`uniqueMatchId`))
